"id","NbrePages10ID","livreID"
"2511","23","2511"
"2512","22","2512"
"2513","20","2513"
"2514","13","2514"
"2515","9","2515"
"2516","59","2516"
"2517","33","2517"
"2518","13","2518"
"2519","66","2519"
"2520","18","2520"
"2521","67","2521"
"2522","39","2522"
"2523","29","2523"
"2524","14","2524"
"2525","39","2525"
"2526","33","2526"
"2527","21","2527"
"2528","21","2528"
"2529","14","2529"
"2530","19","2530"
"2531","20","2531"
"2532","75","2532"
"2533","32","2533"
"2534","23","2534"
"2535","16","2535"
"2536","13","2536"
"2537","42","2537"
"2538","61","2538"
"2539","14","2539"
"2540","36","2540"
"2541","32","2541"
"2542","49","2542"
"2543","20","2543"
"2544","44","2544"
"2545","58","2545"
"2546","37","2546"
"2547","59","2547"
"2548","156","2548"
"2549","121","2549"
"2550","158","2550"
"2551","138","2551"
"2552","157","2552"
"2553","52","2553"
"2554","53","2554"
"2555","105","2555"
"2556","1","2556"
"2557","57","2557"
"2558","33","2558"
"2559","169","2559"
"2560","63","2560"
"2561","115","2561"
"2562","45","2562"
"2563","27","2563"
"2564","71","2564"
"2565","100","2565"
"2566","139","2566"
"2567","18","2567"
"2568","35","2568"
"2569","16","2569"
"2570","160","2570"
"2571","68","2571"
"2572","14","2572"
"2573","60","2573"
"2574","1","2574"
"2575","38","2575"
"2576","33","2576"
"2577","129","2577"
"2578","12","2578"
"2579","11","2579"
"2580","10","2580"
"2581","159","2581"
"2582","22","2582"
"2583","46","2583"
"2584","1","2584"
"2585","76","2585"
"2586","23","2586"
"2587","131","2587"
"2588","26","2588"
"2589","23","2589"
"2590","41","2590"
"2591","11","2591"
"2592","145","2592"
"2593","17","2593"
"2594","19","2594"
"2595","22","2595"
"2596","52","2596"
"2597","65","2597"
"2598","36","2598"
"2599","69","2599"
"2600","49","2600"
"2601","24","2601"
"2602","4","2602"
"2603","5","2603"
"2604","23","2604"
"2605","92","2605"
"2606","89","2606"
"2607","66","2607"
"2608","143","2608"
"2609","49","2609"
"2610","121","2610"
"2611","17","2611"
"2612","35","2612"
"2613","42","2613"
"2614","7","2614"
"2615","12","2615"
"2616","3","2616"
"2617","45","2617"
"2618","32","2618"
"2619","21","2619"
"2620","26","2620"
"2621","26","2621"
"2622","31","2622"
"2623","69","2623"
"2624","132","2624"
"2625","36","2625"
"2626","41","2626"
"2627","22","2627"
"2628","182","2628"
"2629","9","2629"
"2630","53","2630"
"2631","22","2631"
"2632","142","2632"
"2633","32","2633"
"2634","14","2634"
"2635","1","2635"
"2636","43","2636"
"2637","17","2637"
"2638","60","2638"
"2639","87","2639"
"2640","1","2640"
"2641","13","2641"
"2642","46","2642"
"2643","36","2643"
"2644","36","2644"
"2645","33","2645"
"2646","32","2646"
"2647","15","2647"
"2648","63","2648"
"2649","37","2649"
"2650","126","2650"
"2651","107","2651"
"2652","107","2652"
"2653","46","2653"
"2654","36","2654"
"2655","74","2655"
"2656","20","2656"
"2657","47","2657"
"2658","56","2658"
"2659","104","2659"
"2660","52","2660"
"2661","59","2661"
"2662","109","2662"
"2663","33","2663"
"2664","33","2664"
"2665","37","2665"
"2666","39","2666"
"2667","61","2667"
"2668","103","2668"
"2669","87","2669"
"2670","33","2670"
"2671","51","2671"
"2672","46","2672"
"2673","52","2673"
"2674","40","2674"
"2675","55","2675"
"2676","36","2676"
"2677","33","2677"
"2678","109","2678"
"2679","26","2679"
"2680","41","2680"
"2681","26","2681"
"2682","45","2682"
"2683","131","2683"
"2684","62","2684"
"2685","1","2685"
"2686","61","2686"
"2687","96","2687"
"2688","96","2688"
"2689","51","2689"
"2690","109","2690"
"2691","36","2691"
"2692","31","2692"
"2693","25","2693"
"2694","94","2694"
"2695","155","2695"
"2696","39","2696"
"2697","71","2697"
"2698","70","2698"
"2699","148","2699"
"2700","48","2700"
"2701","106","2701"
"2702","148","2702"
"2703","62","2703"
"2704","49","2704"
"2705","31","2705"
"2706","36","2706"
"2707","68","2707"
"2708","81","2708"
"2709","61","2709"
"2710","62","2710"
"2711","49","2711"
"2712","32","2712"
"2713","58","2713"
"2714","94","2714"
"2715","81","2715"
"2716","33","2716"
"2717","19","2717"
"2718","59","2718"
"2719","39","2719"
"2720","46","2720"
"2721","112","2721"
"2722","33","2722"
"2723","56","2723"
"2724","74","2724"
"2725","32","2725"
"2726","59","2726"
"2727","43","2727"
"2728","31","2728"
"2729","52","2729"
"2730","30","2730"
"2731","1","2731"
"2732","1","2732"
"2733","1","2733"
"2734","1","2734"
"2735","1","2735"
"2736","1","2736"
"2737","1","2737"
"2738","1","2738"
"2739","1","2739"
"2740","1","2740"
"2741","1","2741"
"2742","1","2742"
"2743","1","2743"
"2744","47","2744"
"2745","1","2745"
"2746","1","2746"
"2747","1","2747"
"2748","1","2748"
"2749","1","2749"
"2750","1","2750"
"2751","1","2751"
"2752","1","2752"
"2753","1","2753"
"2754","1","2754"
"2755","1","2755"
"2756","1","2756"
"2757","1","2757"
"2758","1","2758"
"2759","1","2759"
"2760","1","2760"
"2761","1","2761"
"2762","1","2762"
"2763","1","2763"
"2764","1","2764"
"2765","1","2765"
"2766","1","2766"
"2767","1","2767"
"2768","1","2768"
"2769","1","2769"
"2770","1","2770"
"2771","1","2771"
"2772","1","2772"
"2773","1","2773"
"2774","1","2774"
"2775","1","2775"
"2776","1","2776"
"2777","1","2777"
"2778","1","2778"
"2779","1","2779"
"2780","1","2780"
"2781","1","2781"
"2782","1","2782"
"2783","1","2783"
"2784","1","2784"
"2785","1","2785"
"2786","1","2786"
"2787","1","2787"
"2788","1","2788"
"2789","1","2789"
"2790","1","2790"
"2791","1","2791"
"2792","1","2792"
"2793","1","2793"
"2794","1","2794"
"2795","1","2795"
"2796","1","2796"
"2797","1","2797"
"2798","1","2798"
"2799","1","2799"
"2800","1","2800"
"2801","1","2801"
"2802","1","2802"
"2803","1","2803"
"2804","1","2804"
"2805","1","2805"
"2806","1","2806"
"2807","1","2807"
"2808","1","2808"
"2809","1","2809"
"2810","1","2810"
"2811","1","2811"
"2812","1","2812"
"2813","1","2813"
"2814","1","2814"
"2815","1","2815"
"2816","1","2816"
"2817","1","2817"
"2818","1","2818"
"2819","1","2819"
"2820","1","2820"
"2821","1","2821"
"2822","1","2822"
"2823","1","2823"
"2824","1","2824"
"2825","1","2825"
"2826","9","2826"
"2827","1","2827"
"2828","142","2828"
"2829","52","2829"
"2830","52","2830"
"2831","36","2831"
"2832","20","2832"
"2833","1","2833"
"2834","53","2834"
"2835","29","2835"
"2836","26","2836"
"2837","21","2837"
"2838","31","2838"
"2839","30","2839"
"2840","1","2840"
"2841","1","2841"
"2842","21","2842"
"2843","1","2843"
"2844","27","2844"
"2845","47","2845"
"2846","44","2846"
"2847","47","2847"
"2848","47","2848"
"2849","10","2849"
"2850","8","2850"
"2851","13","2851"
"2852","1","2852"
"2853","1","2853"
"2854","32","2854"
"2855","19","2855"
"2856","83","2856"
"2857","6","2857"
"2858","29","2858"
"2859","36","2859"
"2860","33","2860"
"2861","29","2861"
"2862","20","2862"
"2863","1","2863"
"2864","26","2864"
"2865","47","2865"
"2866","7","2866"
"2867","38","2867"
"2868","26","2868"
"2869","21","2869"
"2870","1","2870"
"2871","1","2871"
"2872","25","2872"
"2873","17","2873"
"2874","25","2874"
"2875","83","2875"
"2876","24","2876"
"2877","52","2877"
"2878","1","2878"
"2879","21","2879"
"2880","15","2880"
"2881","33","2881"
"2882","45","2882"
"2883","13","2883"
"2884","37","2884"
"2885","1","2885"
"2886","43","2886"
"2887","22","2887"
"2888","1","2888"
"2889","1","2889"
"2890","37","2890"
"2891","28","2891"
"2892","26","2892"
"2893","14","2893"
"2894","1","2894"
"2895","14","2895"
"2896","25","2896"
"2897","1","2897"
"2898","36","2898"
"2899","46","2899"
"2900","1","2900"
"2901","20","2901"
"2902","11","2902"
"2903","1","2903"
"2904","33","2904"
"2905","16","2905"
"2906","42","2906"
"2907","31","2907"
"2908","33","2908"
"2909","1","2909"
"2910","1","2910"
"2911","20","2911"
"2912","15","2912"
"2913","87","2913"
"2914","39","2914"
"2915","24","2915"
"2916","1","2916"
"2917","32","2917"
"2918","35","2918"
"2919","19","2919"
"2920","14","2920"
"2921","45","2921"
"2922","25","2922"
"2923","22","2923"
"2924","14","2924"
"2925","1","2925"
"2926","14","2926"
"2927","12","2927"
"2928","23","2928"
"2929","24","2929"
"2930","26","2930"
"2931","1","2931"
"2932","1","2932"
"2933","36","2933"
"2934","22","2934"
"2935","1","2935"
"2936","20","2936"
"2937","42","2937"
"2938","17","2938"
"2939","51","2939"
"2940","18","2940"
"2941","1","2941"
"2942","29","2942"
"2943","31","2943"
"2944","10","2944"
"2945","1","2945"
"2946","23","2946"
"2947","10","2947"
"2948","65","2948"
"2949","50","2949"
"2950","41","2950"
"2951","55","2951"
"2952","22","2952"
"2953","56","2953"
"2954","19","2954"
"2955","18","2955"
"2956","30","2956"
"2957","22","2957"
"2958","25","2958"
"2959","19","2959"
"2960","30","2960"
"2961","17","2961"
"2962","25","2962"
"2963","30","2963"
"2964","23","2964"
"2965","31","2965"
"2966","25","2966"
"2967","25","2967"
"2968","9","2968"
"2969","16","2969"
"2970","24","2970"
"2971","32","2971"
"2972","12","2972"
"2973","20","2973"
"2974","11","2974"
"2975","28","2975"
"2976","21","2976"
"2977","24","2977"
"2978","25","2978"
"2979","25","2979"
"2980","15","2980"
"2981","18","2981"
"2982","78","2982"
"2983","32","2983"
"2984","17","2984"
"2985","55","2985"
"2986","25","2986"
"2987","20","2987"
"2988","27","2988"
"2989","1","2989"
"2990","1","2990"
"2991","28","2991"
"2992","17","2992"
"2993","39","2993"
"2994","12","2994"
"2995","30","2995"
"2996","33","2996"
"2997","14","2997"
"2998","1","2998"
"2999","20","2999"
"3000","1","3000"
"3001","1","3001"
"3002","39","3002"
"3003","28","3003"
"3004","26","3004"
"3005","8","3005"
"3006","9","3006"
"3007","28","3007"
"3008","35","3008"
"3009","1","3009"
"3010","1","3010"
"3011","1","3011"
"3012","18","3012"
"3013","19","3013"
"3014","12","3014"
"3015","10","3015"
"3016","28","3016"
"3017","19","3017"
"3018","13","3018"
"3019","11","3019"
"3020","31","3020"
"3021","19","3021"
"3022","21","3022"
"3023","1","3023"
"3024","24","3024"
"3025","23","3025"
"3026","1","3026"
"3027","21","3027"
"3028","1","3028"
"3029","23","3029"
"3030","31","3030"
"3031","20","3031"
"3032","30","3032"
"3033","32","3033"
"3034","28","3034"
"3035","16","3035"
"3036","28","3036"
"3037","31","3037"
"3038","24","3038"
"3039","85","3039"
"3040","41","3040"
"3041","15","3041"
"3042","57","3042"
"3043","52","3043"
"3044","41","3044"
"3045","32","3045"
"3046","33","3046"
"3047","17","3047"
"3048","31","3048"
"3049","32","3049"
"3050","32","3050"
"3051","30","3051"
"3052","30","3052"
"3053","33","3053"
"3054","14","3054"
"3055","27","3055"
"3056","16","3056"
"3057","22","3057"
"3058","47","3058"
"3059","23","3059"
"3060","42","3060"
"3061","19","3061"
"3062","23","3062"
"3063","7","3063"
"3064","13","3064"
"3065","20","3065"
"3066","25","3066"
"3067","22","3067"
"3068","31","3068"
"3069","21","3069"
"3070","15","3070"
"3071","18","3071"
"3072","56","3072"
"3073","12","3073"
"3074","17","3074"
"3075","30","3075"
"3076","33","3076"
"3077","23","3077"
"3078","30","3078"
"3079","31","3079"
"3080","51","3080"
"3081","30","3081"
"3082","13","3082"
"3083","25","3083"
"3084","30","3084"
"3085","33","3085"
"3086","29","3086"
"3087","23","3087"
"3088","34","3088"
"3089","25","3089"
"3090","49","3090"
"3091","25","3091"
"3092","36","3092"
"3093","32","3093"
"3094","30","3094"
"3095","24","3095"
"3096","7","3096"
"3097","26","3097"
"3098","41","3098"
"3099","41","3099"
"3100","31","3100"
"3101","23","3101"
"3102","16","3102"
"3103","16","3103"
"3104","39","3104"
"3105","26","3105"
"3106","61","3106"
"3107","26","3107"
"3108","23","3108"
"3109","32","3109"
"3110","32","3110"
"3111","33","3111"
"3112","20","3112"
"3113","46","3113"
"3114","31","3114"
"3115","21","3115"
"3116","49","3116"
"3117","20","3117"
"3118","23","3118"
"3119","21","3119"
"3120","33","3120"
"3121","46","3121"
"3122","24","3122"
"3123","28","3123"
"3124","36","3124"
"3125","20","3125"
"3126","33","3126"
"3127","18","3127"
"3128","20","3128"
"3129","16","3129"
"3130","33","3130"
"3131","29","3131"
"3132","23","3132"
"3133","10","3133"
"3134","34","3134"
"3135","45","3135"
"3136","14","3136"
"3137","19","3137"
"3138","20","3138"
"3139","19","3139"
"3140","21","3140"
"3141","31","3141"
"3142","45","3142"
"3143","39","3143"
"3144","28","3144"
"3145","30","3145"
"3146","23","3146"
"3147","11","3147"
"3148","21","3148"
"3149","30","3149"
"3150","28","3150"
"3151","30","3151"
"3152","37","3152"
"3153","26","3153"
"3154","15","3154"
"3155","46","3155"
"3156","33","3156"
"3157","19","3157"
"3158","17","3158"
"3159","30","3159"
"3160","5","3160"
"3161","23","3161"
"3162","15","3162"
"3163","27","3163"
"3164","23","3164"
"3165","36","3165"
"3166","26","3166"
"3167","23","3167"
"3168","11","3168"
"3169","38","3169"
"3170","33","3170"
"3171","7","3171"
"3172","31","3172"
"3173","14","3173"
"3174","41","3174"
"3175","38","3175"
"3176","19","3176"
"3177","41","3177"
"3178","20","3178"
"3179","5","3179"
"3180","102","3180"
"3181","15","3181"
"3182","7","3182"
"3183","21","3183"
"3184","36","3184"
"3185","19","3185"
"3186","34","3186"
"3187","23","3187"
"3188","27","3188"
"3189","7","3189"
"3190","19","3190"
"3191","22","3191"
"3192","19","3192"
"3193","36","3193"
"3194","7","3194"
"3195","39","3195"
"3196","33","3196"
"3197","23","3197"
"3198","39","3198"
"3199","22","3199"
"3200","35","3200"
"3201","21","3201"
"3202","30","3202"
"3203","5","3203"
"3204","19","3204"
"3205","7","3205"
"3206","6","3206"
"3207","6","3207"
"3208","54","3208"
"3209","17","3209"
"3210","35","3210"
"3211","14","3211"
"3212","20","3212"
"3213","28","3213"
"3214","10","3214"
"3215","63","3215"
"3216","47","3216"
"3217","22","3217"
"3218","23","3218"
"3219","32","3219"
"3220","42","3220"
"3221","5","3221"
"3222","7","3222"
"3223","34","3223"
"3224","36","3224"
"3225","15","3225"
"3226","28","3226"
"3227","29","3227"
"3228","61","3228"
"3229","12","3229"
"3230","25","3230"
"3231","49","3231"
"3232","39","3232"
"3233","20","3233"
"3234","9","3234"
"3235","13","3235"
"3236","41","3236"
"3237","14","3237"
"3238","39","3238"
"3239","26","3239"
"3240","39","3240"
"3241","19","3241"
"3242","20","3242"
"3243","35","3243"
"3244","17","3244"
"3245","27","3245"
"3246","46","3246"
"3247","6","3247"
"3248","28","3248"
"3249","49","3249"
"3250","30","3250"
"3251","28","3251"
"3252","52","3252"
"3253","66","3253"
"3254","33","3254"
"3255","28","3255"
"3256","25","3256"
"3257","1","3257"
"3258","22","3258"
"3259","15","3259"
"3260","21","3260"
"3261","34","3261"
"3262","31","3262"
"3263","5","3263"
"3264","31","3264"
"3265","67","3265"
"3266","27","3266"
"3267","16","3267"
"3268","27","3268"
"3269","16","3269"
"3270","46","3270"
"3271","26","3271"
"3272","45","3272"
"3273","25","3273"
"3274","14","3274"
"3275","20","3275"
"3276","22","3276"
"3277","12","3277"
"3278","31","3278"
"3279","33","3279"
"3280","16","3280"
"3281","13","3281"
"3282","33","3282"
"3283","32","3283"
"3284","17","3284"
"3285","30","3285"
"3286","26","3286"
"3287","32","3287"
"3288","28","3288"
"3289","36","3289"
"3290","21","3290"
"3291","21","3291"
"3292","23","3292"
"3293","29","3293"
"3294","39","3294"
"3295","20","3295"
"3296","48","3296"
"3297","26","3297"
"3298","13","3298"
"3299","41","3299"
"3300","31","3300"
"3301","22","3301"
"3302","23","3302"
"3303","23","3303"
"3304","31","3304"
"3305","23","3305"
"3306","21","3306"
"3307","55","3307"
"3308","26","3308"
"3309","17","3309"
"3310","27","3310"
"3311","13","3311"
"3312","25","3312"
"3313","40","3313"
"3314","15","3314"
"3315","29","3315"
"3316","34","3316"
"3317","24","3317"
"3318","31","3318"
"3319","50","3319"
"3320","7","3320"
"3321","36","3321"
"3322","38","3322"
"3323","23","3323"
"3324","13","3324"
"3325","29","3325"
"3326","20","3326"
"3327","31","3327"
"3328","27","3328"
"3329","26","3329"
"3330","28","3330"
"3331","1","3331"
"3332","17","3332"
"3333","25","3333"
"3334","31","3334"
"3335","23","3335"
"3336","11","3336"
"3337","25","3337"
"3338","31","3338"
"3339","17","3339"
"3340","25","3340"
"3341","25","3341"
"3342","33","3342"
"3343","32","3343"
"3344","30","3344"
"3345","46","3345"
"3346","49","3346"
"3347","38","3347"
"3348","12","3348"
"3349","31","3349"
"3350","16","3350"
"3351","23","3351"
"3352","52","3352"
"3353","4","3353"
"3354","28","3354"
"3355","38","3355"
"3356","31","3356"
"3357","26","3357"
"3358","39","3358"
"3359","27","3359"
"3360","41","3360"
"3361","9","3361"
"3362","78","3362"
"3363","20","3363"
"3364","16","3364"
"3365","33","3365"
"3366","1","3366"
"3367","27","3367"
"3368","10","3368"
"3369","23","3369"
"3370","22","3370"
"3371","1","3371"
"3372","28","3372"
"3373","26","3373"
"3374","7","3374"
"3375","110","3375"
"3376","21","3376"
"3377","21","3377"
"3378","46","3378"
"3379","37","3379"
"3380","11","3380"
"3381","15","3381"
"3382","34","3382"
"3383","11","3383"
"3384","41","3384"
"3385","39","3385"
"3386","23","3386"
"3387","39","3387"
"3388","19","3388"
"3389","20","3389"
"3390","7","3390"
"3391","62","3391"
"3392","48","3392"
"3393","26","3393"
"3394","27","3394"
"3395","36","3395"
"3396","55","3396"
"3397","10","3397"
"3398","22","3398"
"3399","23","3399"
"3400","87","3400"
"3401","22","3401"
"3402","32","3402"
"3403","26","3403"
"3404","43","3404"
"3405","20","3405"
"3406","46","3406"
"3407","33","3407"
"3408","38","3408"
"3409","30","3409"
"3410","35","3410"
"3411","38","3411"
"3412","27","3412"
"3413","23","3413"
"3414","15","3414"
"3415","23","3415"
"3416","51","3416"
"3417","29","3417"
"3418","121","3418"
"3419","20","3419"
"3420","27","3420"
"3421","51","3421"
"3422","20","3422"
"3423","25","3423"
"3424","39","3424"
"3425","36","3425"
"3426","29","3426"
"3427","119","3427"
"3428","31","3428"
"3429","39","3429"
"3430","52","3430"
"3431","43","3431"
"3432","40","3432"
"3433","170","3433"
"3434","46","3434"
"3435","31","3435"
"3436","66","3436"
"3437","44","3437"
"3438","31","3438"
"3439","22","3439"
"3440","22","3440"
"3441","99","3441"
"3442","22","3442"
"3443","44","3443"
"3444","28","3444"
"3445","62","3445"
"3446","23","3446"
"3447","19","3447"
"3448","25","3448"
"3449","42","3449"
"3450","49","3450"
"3451","24","3451"
"3452","21","3452"
"3453","35","3453"
"3454","36","3454"
"3455","11","3455"
"3456","63","3456"
"3457","27","3457"
"3458","19","3458"
"3459","39","3459"
"3460","33","3460"
"3461","22","3461"
"3462","9","3462"
"3463","11","3463"
"3464","31","3464"
"3465","55","3465"
"3466","65","3466"
"3467","25","3467"
"3468","33","3468"
"3469","19","3469"
"3470","14","3470"
"3471","31","3471"
"3472","28","3472"
"3473","101","3473"
"3474","31","3474"
"3475","51","3475"
"3476","23","3476"
"3477","13","3477"
"3478","33","3478"
"3479","20","3479"
"3480","28","3480"
"3481","68","3481"
"3482","31","3482"
"3483","36","3483"
"3484","30","3484"
"3485","30","3485"
"3486","36","3486"
"3487","30","3487"
"3488","35","3488"
"3489","31","3489"
"3490","44","3490"
"3491","16","3491"
"3492","62","3492"
"3493","25","3493"
"3494","21","3494"
"3495","31","3495"
"3496","48","3496"
"3497","63","3497"
"3498","17","3498"
"3499","60","3499"
"3500","30","3500"
"3501","96","3501"
"3502","6","3502"
"3503","7","3503"
"3504","9","3504"
"3505","11","3505"
"3506","142","3506"
"3507","9","3507"
"3508","107","3508"
"3509","6","3509"
"3510","6","3510"
"3511","11","3511"
"3512","6","3512"
"3513","6","3513"
"3514","9","3514"
"3515","32","3515"
"3516","10","3516"
"3517","7","3517"
"3518","14","3518"
"3519","6","3519"
"3520","11","3520"
"3521","6","3521"
"3522","6","3522"
"3523","6","3523"
"3524","6","3524"
"3525","14","3525"
"3526","10","3526"
"3527","4","3527"
"3528","6","3528"
"3529","6","3529"
"3530","6","3530"
"3531","11","3531"
"3532","6","3532"
"3533","9","3533"
"3534","1","3534"
"3535","30","3535"
"3536","15","3536"
"3537","20","3537"
"3538","7","3538"
"3539","6","3539"
"3540","11","3540"
"3541","6","3541"
"3542","6","3542"
"3543","7","3543"
"3544","6","3544"
"3545","17","3545"
"3546","6","3546"
"3547","7","3547"
"3548","6","3548"
"3549","6","3549"
"3550","6","3550"
"3551","11","3551"
"3552","6","3552"
"3553","6","3553"
"3554","6","3554"
"3555","7","3555"
"3556","11","3556"
"3557","5","3557"
"3558","30","3558"
"3559","6","3559"
"3560","6","3560"
"3561","7","3561"
"3562","6","3562"
"3563","6","3563"
"3564","6","3564"
"3565","7","3565"
"3566","39","3566"
"3567","6","3567"
"3568","6","3568"
"3569","6","3569"
"3570","6","3570"
"3571","6","3571"
"3572","6","3572"
"3573","7","3573"
"3574","6","3574"
"3575","6","3575"
"3576","49","3576"
"3577","7","3577"
"3578","7","3578"
"3579","17","3579"
"3580","6","3580"
"3581","6","3581"
"3582","7","3582"
"3583","9","3583"
"3584","7","3584"
"3585","18","3585"
"3586","6","3586"
"3587","7","3587"
"3588","6","3588"
"3589","25","3589"
"3590","6","3590"
"3591","30","3591"
"3592","6","3592"
"3593","6","3593"
"3594","7","3594"
"3595","6","3595"
"3596","9","3596"
"3597","7","3597"
"3598","4","3598"
"3599","10","3599"
"3600","6","3600"
"3601","6","3601"
"3602","22","3602"
"3603","12","3603"
"3604","22","3604"
"3605","51","3605"
"3606","5","3606"
"3607","33","3607"
"3608","15","3608"
"3609","31","3609"
"3610","9","3610"
"3611","17","3611"
"3612","33","3612"
"3613","37","3613"
"3614","20","3614"
"3615","4","3615"
"3616","42","3616"
"3617","26","3617"
"3618","9","3618"
"3619","22","3619"
"3620","12","3620"
"3621","42","3621"
"3622","26","3622"
"3623","23","3623"
"3624","23","3624"
"3625","33","3625"
"3626","22","3626"
"3627","4","3627"
"3628","9","3628"
"3629","4","3629"
"3630","39","3630"
"3631","4","3631"
"3632","26","3632"
"3633","4","3633"
"3634","21","3634"
"3635","22","3635"
"3636","22","3636"
"3637","21","3637"
"3638","103","3638"
"3639","20","3639"
"3640","17","3640"
"3641","23","3641"
"3642","11","3642"
"3643","20","3643"
"3644","31","3644"
"3645","26","3645"
"3646","23","3646"
"3647","12","3647"
"3648","2","3648"
"3649","68","3649"
"3650","43","3650"
"3651","29","3651"
"3652","21","3652"
"3653","28","3653"
"3654","30","3654"
"3655","28","3655"
"3656","20","3656"
"3657","28","3657"
"3658","9","3658"
"3659","22","3659"
"3660","27","3660"
"3661","7","3661"
"3662","2","3662"
"3663","4","3663"
"3664","6","3664"
"3665","5","3665"
"3666","26","3666"
"3667","26","3667"
"3668","8","3668"
"3669","12","3669"
"3670","4","3670"
"3671","22","3671"
"3672","21","3672"
"3673","22","3673"
"3674","33","3674"
"3675","17","3675"
"3676","26","3676"
"3677","25","3677"
"3678","4","3678"
"3679","4","3679"
"3680","43","3680"
"3681","19","3681"
"3682","3","3682"
"3683","4","3683"
"3684","11","3684"
"3685","38","3685"
"3686","8","3686"
"3687","11","3687"
"3688","5","3688"
"3689","3","3689"
"3690","19","3690"
"3691","27","3691"
"3692","1","3692"
"3693","11","3693"
"3694","25","3694"
"3695","19","3695"
"3696","11","3696"
"3697","17","3697"
"3698","12","3698"
"3699","51","3699"
"3700","30","3700"
"3701","38","3701"
"3702","33","3702"
"3703","31","3703"
"3704","31","3704"
"3705","40","3705"
"3706","46","3706"
"3707","37","3707"
"3708","105","3708"
"3709","79","3709"
"3710","36","3710"
"3711","46","3711"
"3712","77","3712"
"3713","91","3713"
"3714","62","3714"
"3715","62","3715"
"3716","17","3716"
"3717","32","3717"
"3718","57","3718"
"3719","36","3719"
"3720","15","3720"
"3721","33","3721"
"3722","36","3722"
"3723","20","3723"
"3724","52","3724"
"3725","39","3725"
"3726","30","3726"
"3727","12","3727"
"3728","46","3728"
"3729","33","3729"
"3730","48","3730"
"3731","36","3731"
"3732","36","3732"
"3733","49","3733"
"3734","39","3734"
"3735","38","3735"
"3736","38","3736"
"3737","36","3737"
"3738","28","3738"
"3739","83","3739"
"3740","43","3740"
"3741","27","3741"
"3742","23","3742"
"3743","38","3743"
"3744","39","3744"
"3745","39","3745"
"3746","42","3746"
"3747","41","3747"
"3748","31","3748"
"3749","27","3749"
"3750","27","3750"
"3751","14","3751"
"3752","37","3752"
"3753","21","3753"
"3754","58","3754"
"3755","30","3755"
"3756","30","3756"
"3757","60","3757"
"3758","28","3758"
"3759","18","3759"
"3760","31","3760"
"3761","68","3761"
"3762","25","3762"
"3763","32","3763"
"3764","32","3764"
"3765","52","3765"
"3766","40","3766"
"3767","19","3767"
"3768","34","3768"
"3769","36","3769"
"3770","39","3770"
"3771","35","3771"
"3772","55","3772"
"3773","42","3773"
"3774","37","3774"
"3775","38","3775"
"3776","35","3776"
"3777","30","3777"
"3778","14","3778"
"3779","27","3779"
"3780","61","3780"
"3781","28","3781"
"3782","35","3782"
"3783","37","3783"
"3784","35","3784"
"3785","16","3785"
"3786","37","3786"
"3787","37","3787"
"3788","11","3788"
"3789","28","3789"
"3790","35","3790"
"3791","43","3791"
"3792","62","3792"
"3793","44","3793"
"3794","34","3794"
"3795","10","3795"
"3796","1","3796"
"3797","9","3797"
"3798","32","3798"
"3799","27","3799"
"3800","6","3800"
"3801","30","3801"
"3802","43","3802"
"3803","13","3803"
"3804","27","3804"
"3805","4","3805"
"3806","10","3806"
"3807","11","3807"
"3808","32","3808"
"3809","6","3809"
"3810","6","3810"
"3811","25","3811"
"3812","7","3812"
"3813","4","3813"
"3814","8","3814"
"3815","9","3815"
"3816","9","3816"
"3817","5","3817"
"3818","15","3818"
"3819","11","3819"
"3820","4","3820"
"3821","9","3821"
"3822","14","3822"
"3823","22","3823"
"3824","31","3824"
"3825","5","3825"
"3826","25","3826"
"3827","15","3827"
"3828","1","3828"
"3829","12","3829"
"3830","5","3830"
"3831","4","3831"
"3832","7","3832"
"3833","6","3833"
"3834","44","3834"
"3835","7","3835"
"3836","17","3836"
"3837","12","3837"
"3838","17","3838"
"3839","4","3839"
"3840","4","3840"
"3841","12","3841"
"3842","3","3842"
"3843","4","3843"
"3844","11","3844"
"3845","5","3845"
"3846","4","3846"
"3847","10","3847"
"3848","12","3848"
"3849","14","3849"
"3850","15","3850"
"3851","5","3851"
"3852","5","3852"
"3853","4","3853"
"3854","5","3854"
"3855","4","3855"
"3856","26","3856"
"3857","4","3857"
"3858","4","3858"
"3859","6","3859"
"3860","33","3860"
"3861","4","3861"
"3862","4","3862"
"3863","4","3863"
"3864","3","3864"
"3865","4","3865"
"3866","27","3866"
"3867","4","3867"
"3868","8","3868"
"3869","4","3869"
"3870","5","3870"
"3871","4","3871"
"3872","14","3872"
"3873","6","3873"
"3874","14","3874"
"3875","6","3875"
"3876","14","3876"
"3877","4","3877"
"3878","4","3878"
"3879","5","3879"
"3880","4","3880"
"3881","2","3881"
"3882","6","3882"
"3883","4","3883"
"3884","10","3884"
"3885","1","3885"
"3886","9","3886"
"3887","7","3887"
"3888","3","3888"
"3889","1","3889"
"3890","1","3890"
"3891","3","3891"
"3892","14","3892"
"3893","11","3893"
"3894","4","3894"
"3895","11","3895"
"3896","4","3896"
"3897","1","3897"
"3898","14","3898"
"3899","7","3899"
"3900","33","3900"
"3901","7","3901"
"3902","9","3902"
"3903","7","3903"
"3904","3","3904"
"3905","9","3905"
"3906","7","3906"
"3907","11","3907"
"3908","4","3908"
