"acteursID","acteur"
"3873","Fanny Ardant"
"18535","Fanny Ardant"
"1182","Fanny Bastien"
"1672","Fanny Bloc"
"9253","Fanny Castro"
"1156","Fanny Cottençon"
"9444","Fanny Cottençon"
"6513","Fanny Gautier"
"18125","Fanny Gilles"
"18245","Fanny Mallette"
"6889","Fanny Paliard"
"10107","Fanny Roy"
"23180","Fanny Sidney"
"13701","Fanny Valette"
"20863","Fanny Valette"
"9782","Farah Zeynep Abdullah"
"22599","Farid Bentoumi"
"18701","Farid Larbi"
"19924","Farid Omri"
"17224","Farida Rahouadj"
"26002","Farida Rahouadj"
"5932","Farouk Bermouga"
"24232","Farouk Bermouga"
"1064","Farrah Fawcett"
"14465","Farrah Forke"
"13703","Fatih Cevikkollu"
"3349","Fatih Dönmez"
"7869","Fatiha Cheriguene"
"4705","Fatima Ptacek"
"24276","Fatma Belgen"
"9057","Fatma Girik"
"14539","Fatma Girik"
"19761","Fatma Karanfil"
"4887","Fatou Kine Boye"
"897","Fatou N'Diaye"
"2337","Faudel"
"2347","Fay Ripley"
"10240","Fay Ripley"
"17110","Fay Ripley"
"13378","Faycal Safi"
"22099","Faycal Safi"
"11734","Faye Grant"
"17465","Faye Grant"
"10360","Faye Marsay"
"14887","Faye Marsay"
"20367","Faye Marsay"
"26048","Faye Marsay"
"8961","Faye McKeever"
"16361","Faye McKeever"
"7070","Fede Celada"
"21097","Federico Russo"
"9158","Fedja Van Huet"
"14228","Fehmi Gökdeniz"
"15999","Fele Martínez"
"25615","Felecia M. Bell"
"15312","Felice Jankell"
"1647","Felicia Day"
"24854","Felicia Day"
"558","Felicitas Woll"
"164","Felicity Huffman"
"5659","Felicity Huffman"
"11646","Felicity Huffman"
"23524","Felicity Huffman"
"10952","Felicity Jones"
"6746","Felicity Montagu"
"25570","Felicity Montagu"
"25228","Feliks Kark"
"13555","Felipe Camargo"
"25458","Felipe Castro"
"5216","Felipe Esparza"
"23161","Felipe García Vélez"
"25912","Felisha Cooper"
"21254","Felisha Terrell"
"4796","Félix de Belloy"
"3187","Félix Gómez"
"13995","Félix Gómez"
"12616","Félix Moati"
"21095","Felix Solis"
"24669","Felix Solis"
"20414","Felix Vörtler"
"21543","Félix-Antoine Tremblay"
"11372","Felton Perry"
"11017","Féodor Atkine"
"12238","Féodor Atkine"
"17719","Fera Kanter"
"19528","Ferdi Kurtuldu"
"24248","Ferdi Kurtuldu"
"26156","Ferdy Mayne"
"9918","Fergus Craig"
"9040","Feride Çetin"
"15330","Fern Deacon"
"10248","Fern Sutherland"
"25630","Fernanda Andrade"
"13303","Fernanda Montenegro"
"2587","Fernanda Vasconcellos"
"21569","Fernanda Viacava"
"18526","Fernando Acebal"
"24357","Fernando Cayo"
"19601","Fernando Colunga"
"5218","Fernando Gil"
"8261","Fernando Gil"
"13975","Fernando Gil"
"18615","Fernando Guillén"
"8860","Fernando Guillén Cuervo"
"13300","Fernando Guillén Cuervo"
"18192","Fernando Guillén Cuervo"
"7407","Fernando Tejero"
"18654","Fernando Torres"
"24369","Ferran Vilajosana"
"24057","Ferry Oellinger"
"2170","Fess Parker"
"24164","Fikret Hakan"
"8841","Fikret Ku?kan"
"14087","Fikret Ku?kan"
"4212","Filip Peeters"
"24915","Filip Søskov Davidovski"
"3602","Filiz Ak?n"
"14349","Filiz Taçba?"
"3177","Fily Keita"
"13541","Fily Keita"
"18153","Fily Keita"
"23073","Fily Keita"
"7011","Findley James"
"25154","Finlay Robertson"
"6814","Finley Southby"
"3720","Finn Cole"
"1527","Finn Jones"
"20492","Finn Jones"
"25493","Finn Nielsen"
"10959","Finn Wolfhard"
"15711","Finn Wolfhard"
"15537","Finney Cassidy"
"2982","Finola Hughes"
"18805","Fiona Button (II)"
"10574","Fiona Choi"
"17248","Fiona Dolman"
"21150","Fiona Dourif"
"15889","Fiona Fu"
"22894","Fiona Glascott"
"13780","Fiona Gubelmann"
"21239","Fiona Gubelmann"
"3911","Fiona O'Shaughnessy"
"21427","Fiona O'Shaughnessy"
"6492","Fiona Shannon"
"8073","Fiona Shaw"
"8246","Fiona Terry"
"5190","Fionn Whitehead"
"8964","Fionnula Flanagan"
"17180","Fionnula Flanagan"
"19243","Fiorella Faltoyano"
"3820","Firass Dirani"
"20334","Firass Dirani"
"4117","Firmine Richard"
"13848","Firmine Richard"
"10054","Fisayo Akinade"
"20333","Flavie Péan"
"3453","Fleur Chabaud"
"13436","Fleur Saville"
"5559","Flex Alexander"
"23151","Flex Alexander"
"4816","Flopi Lazare"
"1049","Flora Balzano"
"20583","Flora Spencer-Longhurst"
"1468","Flore Bonaventura"
"14958","Flore Bonaventura"
"23507","Flore Bonaventura"
"18139","Florence Darel"
"22498","Florence Darel"
"24818","Florence Denou"
"13351","Florence Foresti"
"1023","Florence Geanty"
"17939","Florence Hebbelynck"
"10202","Florence Patry-Jacques"
"1370","Florence Pernel"
"7482","Florence Pernel"
"14331","Florence Pernel"
"20720","Florence Pugh"
"6748","Florence Quartenoud"
"2695","Florence Stanley"
"16790","Florence Stanley"
"6699","Florence Thomassin"
"14683","Florence Thomassin"
"26237","Florent Dorizon"
"24733","Florent Peyre"
"22817","Florentine Lahme"
"13189","Florenz Ames"
"6082","Florian David Fitz"
"13969","Florian Fitz"
"17722","Florian Goutieras"
"3635","Florian Hessique"
"8550","Florian Karlheim"
"8408","Florian Lukas"
"8259","Florian Martens"
"8195","Florian Stetter"
"14697","Floriana Lima"
"4582","Flula Borg"
"26066","Fola Evans-Akingbola"
"16520","Forbes March"
"41","Forest Whitaker"
"16013","Forrest Goodluck"
"20562","Forrest Wheeler"
"9870","Fortunato Cerlino"
"4474","Fortune Feimster"
"252","Fran Drescher"
"6611","Fran Kranz"
"12294","Fran Kranz"
"14458","Fran Perea"
"11819","Fran Ryan"
"6942","Franc Luz"
"16316","France Bastoen"
"6046","France Zobda"
"6793","Frances Barber"
"15729","Frances Barber"
"22040","Frances Barber"
"12303","Frances Bavier"
"13830","Frances Bergen"
"8806","Frances Conroy"
"11043","Frances Conroy"
"19866","Frances Conroy"
"14936","Frances de la Tour"
"20366","Frances de la Tour"
"148","Frances Fisher"
"7241","Frances Fisher"
"11212","Frances Fisher"
"18120","Frances Fisher"
"2951","Frances Lee McCain"
"4197","Frances McDormand"
"6402","Frances O'Connor"
"25936","Frances O'Connor"
"26074","Frances Ondiviela"
"19139","Frances Rafferty"
"2301","Frances Sternhagen"
"3328","Francesc Albiol"
"4713","Francesc Garrido"
"5360","Francesc Orella"
"8712","Francesc Orella"
"24466","Francesc Orella"
"10251","Francesca Annis"
"14045","Francesca Annis"
"20006","Francesca Capaldi"
"20127","Francesca Cavallin"
"22340","Francesca Cuttica"
"19547","Francesca Inaudi"
"1502","Francesca Isherwood"
"12378","Francesca Newman"
"25830","Francesca Reale"
"4821","Francesco Acquaroli"
"6257","Francesco Arca"
"22363","Francesco Benigno"
"2230","Francesco Montanari"
"11772","Francesco Paolantoni"
"18751","Francesco Scali"
"12658","Francette Vernillat"
"12300","Francine Bergé"
"12174","Francine Lainé"
"22771","Francine Lainé"
"9337","Francis Boulogne"
"7818","Francis Cloutier"
"6423","Francis Darmon"
"7799","Francis De Sales"
"5334","Francis Ford Coppola"
"2800","Francis Fulton-Smith"
"2453","Francis Ginibre"
"10792","Francis Ginibre"
"23163","Francis Guinan"
"719","Francis Huster"
"5905","Francis Huster"
"1636","Francis Lax"
"7076","Francis Lax"
"12695","Francis Lax"
"22090","Francis Lax"
"3327","Francis Lorenzo"
"12769","Francis Lorenzo"
"22222","Francis Lorenzo"
"23672","Francis Magee"
"5385","Francis Ng"
"4326","Francis Perrin"
"12981","Francis Perrin"
"23038","Francis Perrin"
"600","Francis Renaud"
"6248","Francis Renaud"
"11771","Francis Renaud"
"17588","Francis Renaud"
"25361","Francis Renaud"
"8019","Francisco Milani"
"24005","Francisco Sobrado"
"16448","Franck Adrien"
"23893","Franck Adrien"
"6074","Franck Capillery"
"7401","Franck De La Personne"
"5135","Franck Dubosc"
"3863","Franck Ekinci"
"9784","Franck Gourlat"
"19106","Franck Jolly"
"12051","Franck Neel"
"6131","Franck Semonin"
"8209","Franco Nero"
"19590","Franco Nero"
"4916","François Arnaud"
"8078","François Arnaud"
"668","François Berléand"
"10943","François Berléand"
"13764","François Berléand"
"20224","François Berléand"
"25760","François Berléand"
"6500","Francois Bourcier"
"6955","François Caron"
"11801","François Caron"
"17592","François Caron"
"12081","François Chaix"
"21215","François Chau"
"8672","Francois Chaumette"
"12709","Francois Chaumette"
"23477","François Chénier"
"15604","François Civil"
"20355","François Civil"
"23017","François Civil"
"2071","François Cluzet"
"12774","François Comar"
"18206","François Comar"
"1714","François Creton"
"10542","François Deblock"
"17355","Francois Dunoyer"
"1678","François Duval"
"17732","François Florey"
"14055","François Jerosme"
"14842","François Le Quellec"
"7335","François Leccia"
"1911","François Lescurat"
"1455","François Létourneau"
"1072","François Levantal"
"10388","François Levantal"
"22903","François Loriquet"
"12559","François Marthouret"
"22497","François Marthouret"
"23740","François Massicotte"
"23371","François Monnie"
"797","François Morel"
"10029","François Morel"
"2596","François Müller"
"20375","François Müller"
"10839","François Pain-Douzenel"
"17353","François Papineau"
"6808","François Périer"
"17784","François Perrot"
"17737","François Rollin"
"20447","Francois Siener"
"1941","François Toumarkine"
"1821","Francois Vincentelli"
"6352","Francois Vincentelli"
"11359","Francois Vincentelli"
"16773","Francois Vincentelli"
"22092","Francois Vincentelli"
"4585","François-David Cardonnel"
"9353","François-David Cardonnel"
"489","François-Eric Gendron"
"8979","François-Eric Gendron"
"11756","François-Eric Gendron"
"17027","François-Régis Marchasson"
"4356","François-Xavier Demaison"
"1773","Françoise Blanchard"
"18101","Françoise Cadol"
"22357","Francoise Christophe"
"21194","Françoise Gillard"
"16960","Françoise Lépine"
"13106","Francoise Lugagne"
"24758","Françoise Seigner"
"12945","Françoise Vallon"
"25121","Frank Aendenboom"
"5129","Frank Bellocq"
"7385","Frank Cassini"
"17304","Frank Crudele"
"6639","Frank David"
"6378","Frank Delhaye"
"13011","Frank Dolce"
"2935","Frank Focketijn"
"12387","Frank Geney"
"22313","Frank Geney"
"10518","Frank Gilhooley"
"2502","Frank Grillo"
"17532","Frank Grillo"
"25031","Frank Harper"
"19328","Frank Jacobsen"
"12434","Frank John Hughes"
"16705","Frank John Hughes"
"25962","Frank John Hughes"
"12827","Frank Kelly ( II )"
"9658","Frank Kjosås"
"2521","Frank Langella"
"16746","Frank Langella"
"13353","Frank McGrath"
"17241","Frank Moore"
"20655","Frank O'Sullivan"
"13792","Frank Orth"
"2134","Frank Oz"
"6123","Frank Oz"
"19853","Frank Shannon"
"24610","Frank Shannon"
"2860","Frank Sutton"
"18638","Frank te Neues"
"8232","Frank Vockroth"
"1670","Frank Welker"
"6714","Frank Welker"
"12091","Frank Welker"
"18032","Frank Welker"
"23138","Frank Welker"
"25572","Frank Whaley"
"25343","Frank Whitten"
"8916","Franka Potente"
"9499","Frankie J. Alvarez"
"13333","Frankie J. Holden"
"18483","Frankie Jonas"
"12944","Frankie McCafferty"
"11088","Frankie Muniz"
"15","Frankie Ryan Manriquez"
"17541","Frankie Sakai"
"10707","Frankie Shaw"
"25737","Frankie Wilson"
"23576","Franklin Cover"
"219","Franky G."
"17170","Franky G."
"14146","Franky Kühnlein"
"16126","Frantisek Nemec"
"19170","Franz Dinda"
"25716","Franz Drameh"
"13760","Franz Loskarn"
"9991","Franz-Rudolf Lang"
"25399","Franz-Rudolf Lang"
"19189","Franziska Alber"
"13729","Franziska Traub"
"26229","Fraser Brown"
"3292","Fred Armisen"
"6106","Fred Astaire"
"11490","Fred Bianconi"
"248","Fred Dalton Thompson"
"139","Fred Dryer"
"2890","Fred Ewanuick"
"16838","Fred Gandry"
"607","Fred Goss"
"17404","Fred Goss"
"840","Fred Gwynne"
"2381","Fred MacMurray"
"10451","Fred Melamed"
"553","Fred Savage"
"9980","Fred Savage"
"26051","Fred Savage"
"4798","Fred Scotlande"
"7549","Fred Stromsoe"
"3976","Fred Tatasciore"
"9446","Fred Tatasciore"
"10735","Fred Testot"
"12145","Fred Testot"
"7715","Fred Ward"
"11995","Fred Willard"
"23405","Fred Willard"
"15310","Freddie Fox"
"19703","Freddie Fox"
"5257","Freddie Highmore"
"367","Freddie Prinze Jr."
"9705","Freddie Prinze Jr."
"4931","Freddie Stroma"
"2691","Freddy Rodriguez"
"10486","Freddy Rodriguez"
"21683","Freddy Rodriguez"
"6589","Frédéric Aklan"
"7163","Frédéric Andrei"
"24721","Frédéric Anscrombre"
"15497","Frédéric Blanchette"
"8122","Frédéric Cerdal"
"6905","Frederic Deban"
"23126","Frederic Deban"
"750","Frédéric Diefenthal"
"21402","Frédéric Diefenthal"
"11558","Frederic Dumont"
"7666","Frédéric Gorny"
"22088","Frédéric Gorny"
"1509","Frédéric Hosteing"
"22525","Frédéric Lachkar"
"23780","Frédéric Landenberg"
"24539","Frédéric Mudry"
"14549","Frédéric Pellegeay"
"17063","Frédéric Pellegeay"
"17025","Frédéric Pierrot"
"7198","Frédéric Popovic"
"18137","Frédéric Popovic"
"7034","Frédéric Quiring"
"19798","Frédéric Quiring"
"23481","Frédéric Quiring"
"4721","Frédéric Saurel"
"11828","Frédéric Saurel"
"18138","Frédéric Saurel"
"18144","Frédéric Souterelle"
"613","Frederic Van Den Driessche"
"13210","Frederic Van Den Driessche"
"23715","Frederic Van Den Driessche"
"7167","Frederick Koehler"
"10956","Frederick Lau"
"13883","Frederick Lau"
"2409","Frederick Parslow"
"8427","Frederik Defant"
"25585","Frederik Hammar"
"24666","Frederik Meldal Nørgaard"
"15553","Frederikke Dahl Hansen"
"1747","Frédérique Tirmont"
"12586","Fredric Cook"
"22322","Fredrik Gunnarsson"
"26287","Fredrik Stenberg Ditlev-Simons"
"5409","Freema Agyeman"
"4723","Freida Pinto"
"10604","Freida Pinto"
"11437","French Stewart"
"18398","French Stewart"
"9427","Freya Mavor"
"1240","Freya Stafford"
"5991","Freya Stafford"
"10925","Frieda Thiel"
"16231","Friederike Becht"
"23676","Friedrich G. Beckhaus	"
"3004","Friedrich Lindner"
"3879","Friedrich Von Thun"
"14421","Friedrich Von Thun"
"8969","Fritz Karl"
"19624","Fritz Karl"
"3110","Fritz Wepper"
"6089","Fritz Wepper"
"5352","Frog Stone"
"13055","Fujiki Naohito"
"18422","Fujiki Naohito"
"23363","Fujiki Naohito"
"14436","Fulya Özcan"
"8082","Fumie Mizusawa"
"1513","Fumiko Orikasa"
"6555","Fumiko Orikasa"
"18491","Fumiko Orikasa"
"22725","Fumiko Orikasa"
"8177","Fumiyo Kohinata"
"19717","Funda Eryi?it"
"8930","Funda Postac?"
"14471","Funda Postac?"
"3291","Füsun Demirel"
"14365","Füsun Demirel"
"24655","Füsun Demirel"
"17384","G. Gordon Liddy"
"3821","G. Hannelius"
"12497","G. Hannelius"
"24255","G. Hannelius"
"13044","G.D. Spradlin"
"19506","G.W. Bailey"
"25680","G.W. Bailey"
"9838","Ga-in Han"
"21052","Gabby Best"
"16189","Gabe Eggerling"
"20476","Gabe Khouth"
"2781","Gabi Köster"
"18738","Gabourey Sidibe"
"23618","Gabriel Basso"
"3175","Gabriel Bismuth"
"20228","Gabriel Burgess"
"344","Gabriel Byrne"
"18460","Gabriel Cattand"
"25339","Gabriel Chavarria"
"21544","Gabriel Conte"
"18417","Gabriel Damon"
"21119","Gabriel Ebert"
"8875","Gabriel Hogan"
"4707","Gabriel Iglesias"
"19560","Gabriel Ignacio"
"3807","Gabriel K. Sardet"
"7402","Gabriel Le Doze"
"4331","Gabriel Luna"
"20838","Gabriel Luna"
"8298","Gabriel Macht"
"16675","Gabriel Macht"
"3626","Gabriel Magma Konate"
"19513","Gabriel Mann"
"20939","Gabriel Olds"
"9680","Gabriel Porras"
"21532","Gabriel Porras"
"26273","Gabriel Quigley"
"12377","Gabriel Thomson"
"7906","Gabriela Duarte"
"18850","Gabriela Duarte"
"16081","Gabriela Rodriguez"
"8907","Gabriela Spanic"
"19775","Gabriele Bazzichi"
"14803","Gabriele Mainetti"
"7356","Gabriele Metzger"
"3930","Gabriella Pession"
"14795","Gabriella Pession"
"23816","Gabriella Wright"
"6346","Gabrielle Anwar"
"11638","Gabrielle Anwar"
"21160","Gabrielle Atger"
"717","Gabrielle Christian"
"9382","Gabrielle Dennis"
"15579","Gabrielle Dennis"
"24834","Gabrielle Forest"
"23954","Gabrielle Lazure"
"14997","Gabrielle Miller"
"3782","Gabrielle Union"
"5826","Gabrielle Union"
"19443","Gabrielle Union"
"1553","Gaby Dohm"
"8311","Gaby Dohm"
"5154","Gaby Espino"
"9265","Gaby Espino"
"9727","Gaby Hoffmann"
"4166","Gaby Stenberg"
"22446","Gadi Saban"
"14092","Gaël Cottat"
"4247","Gael García Bernal"
"10798","Gaël Mectoob"
"16202","Gaël Mectoob"
"13014","Gaela Le Devehat"
"23076","Gaela Le Devehat"
"4259","Gaëlle Bona"
"7889","Gaëlle Bona"
"15333","Gaëlle Bona"
"19797","Gaelle Freib"
"22952","Gaëlle Hausermann"
"18922","Gaetano Passafiume"
"24318","Gafur Uzuner"
"4076","Gage Golightly"
"10050","Gage Golightly"
"20605","Gage Golightly"
"17735","Gaia Bermani Amaral"
"2838","Gail Davis"
"6716","Gail Fisher"
"368","Gail O'Grady"
"5200","Gaite Jansen"
"10368","Gaius Charles"
"9930","Gaku Space"
"25327","Gaku Space"
"7842","Gale Gordon"
"9","Gale Harold"
"2867","Gale Storm"
"3404","Gamze Özçelik"
"8777","Gamze Özçelik"
"19832","Gamze Topuz"
"12288","Gara Takashima"
"9304","Garance Clavel"
"5701","Garcelle Beauvais"
"23013","Garcelle Beauvais"
"25113","Gard B. Eidsvold"
"2321","Gardner McKay"
"11317","Gareth Hunt"
"21200","Gareth Reynolds"
"17707","Gareth Yuen"
"6136","Garett Maggart"
"11942","Gari Kikoïne"
"22663","Gari Kikoïne"
"25219","Garret Coffey"
"2645","Garret Dillahunt"
"11172","Garret Dillahunt"
"21396","Garret Dillahunt"
"10793","Garrett Lombard"
"19540","Garrett Morris"
"7856","Garrick Hagon"
"450","Garry Chalk"
"6491","Garry Pankhurst"
"1465","Garry Shandling"
"22781","Garry Walberg"
"21706","Gary Basaraba"
"11640","Gary Busey"
"24373","Gary Cady"
"15086","Gary Carr"
"437","Gary Cole"
"5498","Gary Cole"
"17801","Gary Cole"
"22205","Gary Cole"
"1734","Gary Collins"
"8399","Gary Collins"
"6417","Gary Dourdan"
"2283","Gary Graham"
"7625","Gary Graham"
"18585","Gary Grubbs"
"20765","Gary Lewis"
"20916","Gary Lydon"
"7224","Gary Martin"
"8597","Gary Mavers"
"5816","Gary McDonald"
"11344","Gary McDonald"
"11667","Gary Mihaileanu"
"15793","Gary Napoli"
"23005","Gary Olsen"
"2741","Gary Owens"
"5852","Gary Russell"
"4198","Gary Sandy"
"212","Gary Sinise"
"452","Gary Sweet"
"14745","Gary Sweet"
"22237","Gary Sweet"
"11118","Gary Valentine"
"25790","Gary Valentine"
"22519","Gary Vinson"
"1431","Gary Webster"
"7400","Gary Whelan"
"17497","Gary Wood"
"25623","Gaten Matarazzo"
"21911","Gates McFadden"
"14994","Gauthier de Fauconval"
"4204","Gautier de Fauconval"
"26123","Gavin Drea"
"21775","Gavin Fink"
"13978","Gavin Fox"
"348","Gavin MacLeod"
"11877","Gavin MacLeod"
"4287","Gavin Stenhouse"
"10488","Gavin Stenhouse"
"9909","Gaya Gur Arie"
"14870","Gaya Verneuil"
"8633","Gaye Gürsel"
"19822","Gaye Turgut"
"14796","Gayle Rankin"
"19599","Gazanfer Özcan"
"5901","Gbenga Akinnagbe"
"4802","Ged Marlon"
"3620","Gedeon Burkhard"
"13776","Gedeon Burkhard"
"369","Geena Davis"
"14380","Geena Davis"
"25352","Gefen Barkai"
"16807","Geff Francis"
"23124","Gemma Arterton"
"8813","Gemma Chan"
"15369","Gemma Chan"
"26163","Gemma Harvey"
"8102","Gemma Jones"
"21562","Gemma Whelan"
"353","Gena Lee Nolin"
"2905","Gene Autry"
"974","Gene Barry"
"13451","Gene Barry"
"21661","Gene Bervoets"
"5721","Gene Sheldon"
"17956","Genelle Williams"
"15984","Genesis Rodriguez"
"21493","Genesis Rodriguez"
"15980","Geneva Carr"
"4741","Genevieve Angelson"
"9153","Genevieve Angelson"
"2557","Genevieve Barr"
"22107","Genevieve Casile"
"416","Genevieve Cortese"
"4735","Geneviève Doang"
"18110","Geneviève Doang"
"25299","Geneviève Doang"
"6801","Genevieve Fontanel"
"12752","Geneviève Mnich"
"26028","Genevieve Morris"
"22936","Geneviève Néron"
"10598","Genevieve O'Reilly"
"15386","Genevieve O'Reilly"
"12844","Geneviève Page"
"21909","Genie Francis"
"19589","Genio De Groot"
"21019","Genneya Walton"
"19159","Geno Segers"
"19869","Geoff Bell"
"19978","Geoff Gustafson"
"10415","Geoff Morrell"
"11475","Geoff Morrell"
"1755","Geoff Stults"
"9140","Geoffray Morin"
"22785","Geoffrey Arend"
"7909","Geoffrey Davies"
"12460","Geoffrey Davies"
"18349","Geoffrey Holder"
"12398","Geoffrey Hughes"
"20532","Geoffrey McGivern"
"16066","Geoffrey Newland"
"7279","Geoffrey Palmer"
"9313","Geoffrey Pierson"
"18847","Geoffrey Pierson"
"5124","Geoffrey Rush"
"25118","Geoffrey Rush"
"6029","Geoffrey Sauveaux"
"322","Geoffrey StreatFeild"
"16912","Geoffrey Whitehead"
"23655","Geoffrey Whitehead"
"22652","Geoffroy Thiebaut"
"16900","Geordie Johnson"
"8265","Georg Blädel"
"803","Georg Stanford Brown"
"1401","George Baker"
"17350","George Baker"
"20825","George Basil"
"3084","George Blagden"
"2490","George Burns"
"6669","George Buza"
"26296","George Buza"
"3213","George C. Scott"
"6891","George C. Scott"
"7801","George Chakiris"
"18641","George Cheung"
"6862","George Clooney"
"15774","George Coe"
"12490","George Cole"
"1824","George DiCenzo"
"14414","George DiCenzo"
"22545","George Dzundza"
"7938","George Eads"
"4633","George Foreman"
"5768","George Gaynes"
"2525","George Grizzard"
"12144","George Hall"
"6952","George Hamilton"
"23562","George Hamilton"
"17129","George Harris"
"11302","George J. Lewis"
"16228","George Kareman"
"3262","George Kennedy"
"2451","George Layton"
"7908","George Layton"
"17864","George Layton"
"24416","George Layton"
"14814","George Lindsey"
"76","George Lopez"
"8107","George Lucas"
"4739","George MacKay"
"25404","George MacKay"
"18640","George Marishka"
"4318","George Mason"
"2848","George Montgomery"
"18647","George Murcell"
"1317","George N'Guyen Van Loc"
"13833","George N. Neise"
"3265","George Nader"
"1275","George Nakata"
"12032","George Newbern"
"14744","George O. Gore II"
"16582","George O. Gore II"
"287","George Peppard"
"722","George Reeves"
"5546","George Segal"
"21719","George Stults"
"19272","George Takei"
"21903","George Takei"
"21124","George Webster"
"11314","George Wendt"
"22175","George Wendt"
"8510","George Whitehead"
"3880","George Winters"
"11880","George Wyner"
"19351","George Wyner"
"22368","George Wyner"
"25938","George Zhao"
"1629","Georges Atlas"
"7073","Georges Atlas"
"17667","Georges Atlas"
"23052","Georges Atlas"
"12184","Georges Beller"
"13183","Georges Caudron"
"7566","Georges Chamarat"
"716","Georges Corraface"
"11758","Georges Corraface"
"762","Georges Descrières"
"7633","Georges Lycan"
"1090","Georges Marchal"
"6369","Georges Ser"
"23777","Georges Ser"
"19473","Georgia Engel"
"4685","Georgia Flood"
"15543","Georgia Henshaw"
"10871","Georgia King"
"14665","Georgia King"
"20645","Georgia King"
"24431","Georgia Moffett"
"17649","Georgia Taylor"
"20487","Georgia Treu"
"26118","Georgie Del Junco"
"20786","Georgie Farmer"
"15911","Georgie Flores"
"22683","Georgie Glen"
"17856","Georgie Henley"
"15235","Georgie Jennings"
"9507","Georgina Campbell"
"15833","Georgina Campbell"
"26196","Georgina Castro"
"12689","Georgina Hagen"
"4921","Georgina Haig"
"20321","Georgina Haig"
"25395","Georgina Haig"
"5393","Georgina Leeming"
"16173","Georgina Naidu"
"4743","Georgina Reilly"
"22847","Georgina Reilly"
"16523","Georgina Rylance"
"11424","Geraint Wyn Davies"
"17356","Geraint Wyn Davies"
"4336","Gerald Johnson"
"22958","Gerald Kyd"
"8012","Gérald Laroche"
"1282","Gerald McRaney"
"8602","Gerald McRaney"
"13499","Gerald McRaney"
"19637","Gerald McRaney"
"7332","Gerald Mohr"
"17274","Gerald S. O'Loughlin"
"22380","Gerald S. O'Loughlin"
"18213","Gérald Surugue"
"11687","Geraldine Chaplin"
"22980","Géraldine Frippiat"
"10675","Geraldine Hakewill"
"6449","Geraldine James"
"25513","Geraldine James"
"12055","Géraldine Lapalus"
"17312","Géraldine Lapalus"
"25738","Géraldine Loup"
"11390","Geraldine McNulty"
"18496","Géraldine Nakache"
"15435","Géraldine Pailhas"
"6898","Geraldine Somerville"
"24986","Geraldine Somerville"
"24396","Geraldine Zivic"
"673","Gerard Christopher"
"14589","Gerard Darier"
"17838","Gerard Darier"
"4416","Gérard Darmon"
"963","Gérard Depardieu"
"11495","Gérard Depardieu"
"23376","Gérard Depardieu"
"22909","Gerard Desarthe"
"1901","Gerard Dessalles"
"7563","Gerard Dessalles"
"13041","Gerard Dessalles"
"23116","Gerard Dessalles"
"1607","Gérard Hernandez"
"7071","Gérard Hernandez"
"12623","Gérard Hernandez"
"18033","Gérard Hernandez"
"25789","Gerard Horan"
"4687","Gérard Jugnot"
"6565","Gérard Jugnot"
"24940","Gerard Kearns"
"501","Gérard Klein"
"22298","Gérard Klein"
"1313","Gérard Lanvin"
"24738","Gerard McCarthy"
"6389","Gérard Pinteau"
"572","Gérard Rinaldi"
"7636","Gérard Rinaldi"
"12781","Gérard Rinaldi"
"18059","Gérard Rinaldi"
"1669","Gérard Surugue"
"7083","Gérard Surugue"
"12688","Gérard Surugue"
"18315","Gérard Surugue"
"23154","Gérard Surugue"
"22461","Gérard Vives"
"10563","Gerardo Romano"
"25434","Gerardo Taracena"
"8947","Gerçek Sa?lar"
"14144","Gerçek Sa?lar"
"13898","Gerd Anthoff"
"2813","Gerd Dudenhöffer"
"1133","Gerd Silberbauer"
"5289","Gérémy Crédeville"
"19370","Gerhard Garbers"
"7727","Germain Houde"
"10573","Germán Palacios"
"19542","Gernot Schmidt"
"1309","Gerran Howell"
"25250","Gerran Howell"
"11485","Gerrit Graham"
"25721","Gerry Bednob"
"3828","Gerry Dee"
"19089","Gertrude Hoffman"
"5743","Gesine Cukrowski"
"2623","Geun Suk Jang"
"13018","Geun Suk Jang"
"23423","Géza Polgár"
"12218","Ghita Norby"
"22408","Ghita Norby"
"5573","Gia Carides"
"16335","Gia Lodge-O'Meally"
"15636","Gia Mantegna"
"24082","Gia Mantegna"
"21092","Giacomo Ferrara"
"9489","Giacomo Gianniotti"
"22382","Giada Desideri"
"9323","Giampaolo Morelli"
"17121","Giampaolo Morelli"
"6164","Giancarlo Esposito"
"11216","Giancarlo Esposito"
"16529","Giancarlo Esposito"
"11460","Gianfranco Barro"
"5294","Gianina Frutero"
"21063","Gianmarco Tognazzi"
"990","Gianni Giardinelli"
"14675","Gig Morton"
"4542","Gigi Edgley"
"16518","Gigi Edgley"
"16549","Gigi Rice"
"10955","Gijs Scholten van Aschat"
"8516","Gil Alma"
"14729","Gil Alma"
"1741","Gil Bellows"
"7746","Gil Bellows"
"14624","Gil Bellows"
"21225","Gil Bellows"
"24844","Gil Bellows"
"16025","Gil Birmingham"
"736","Gil Gerard"
"19918","Gil Ozeri"
"7967","Gila Almagor"
"2320","Gila von Weitershausen"
"20176","Gilbert Lachance"
"12719","Gilbert Levy"
"19631","Gilbert Martin"
"7686","Gilbert Sicotte"
"9345","Gilbert von Sohlern"
"23419","Gilberte Géniat"
"15684","Gildor Roy"
"4715","Giles Panton"
"16996","Gilles Béhat"
