"id","genreID","filmID"
"1597","6","1597"
"1598","6","1598"
"1599","10","1599"
"1600","7","1600"
"1601","11","1601"
"1602","9","1602"
"1603","11","1603"
"1604","11","1604"
"1605","6","1605"
"1606","11","1606"
"1607","7","1607"
"1608","11","1608"
"1609","6","1609"
"1610","7","1610"
"1611","11","1611"
"1612","7","1612"
"1613","12","1613"
"1614","7","1614"
"1615","11","1615"
"1616","6","1616"
"1617","7","1617"
"1618","6","1618"
"1619","6","1619"
"1620","9","1620"
"1621","11","1621"
"1622","7","1622"
"1623","11","1623"
"1624","11","1624"
"1625","9","1625"
"1626","7","1626"
"1627","11","1627"
"1628","9","1628"
"1629","10","1629"
"1630","6","1630"
"1631","6","1631"
"1632","11","1632"
"1633","9","1633"
"1634","11","1634"
"1635","11","1635"
"1636","11","1636"
"1637","6","1637"
"1638","11","1638"
"1639","8","1639"
"1640","6","1640"
"1641","11","1641"
"1642","8","1642"
"1643","6","1643"
"1644","6","1644"
"1645","11","1645"
"1646","11","1646"
"1647","18","1647"
"1648","11","1648"
"1649","7","1649"
"1650","11","1650"
"1651","9","1651"
"1652","10","1652"
"1653","17","1653"
"1654","22","1654"
"1655","2","1655"
"1656","11","1656"
"1657","22","1657"
"1658","8","1658"
"1659","11","1659"
"1660","11","1660"
"1661","24","1661"
"1662","6","1662"
"1663","9","1663"
"1664","6","1664"
"1665","7","1665"
"1666","9","1666"
"1667","9","1667"
"1668","22","1668"
"1669","12","1669"
"1670","9","1670"
"1671","6","1671"
"1672","6","1672"
"1673","19","1673"
"1674","17","1674"
"1675","6","1675"
"1676","6","1676"
"1677","9","1677"
"1678","9","1678"
"1679","11","1679"
"1680","11","1680"
"1681","27","1681"
"1682","6","1682"
"1683","1","1683"
"1684","26","1684"
"1685","1","1685"
"1686","6","1686"
"1687","7","1687"
"1688","11","1688"
"1689","11","1689"
"1690","19","1690"
"1691","11","1691"
"1692","6","1692"
"1693","6","1693"
"1694","9","1694"
"1695","11","1695"
"1696","9","1696"
"1697","9","1697"
"1698","11","1698"
"1699","7","1699"
"1700","27","1700"
"1701","9","1701"
"1702","15","1702"
"1703","11","1703"
"1704","7","1704"
"1705","6","1705"
"1706","10","1706"
"1707","10","1707"
"1708","24","1708"
"1709","7","1709"
"1710","11","1710"
"1711","11","1711"
"1712","1","1712"
"1713","19","1713"
"1714","6","1714"
"1715","9","1715"
"1716","9","1716"
"1717","9","1717"
"1718","12","1718"
"1719","7","1719"
"1720","9","1720"
"1721","17","1721"
"1722","1","1722"
"1723","4","1723"
"1724","4","1724"
"1725","28","1725"
"1726","8","1726"
"1727","10","1727"
"1728","11","1728"
"1729","19","1729"
"1730","11","1730"
"1731","10","1731"
"1732","11","1732"
"1733","11","1733"
"1734","27","1734"
"1735","12","1735"
"1736","11","1736"
"1737","7","1737"
"1738","11","1738"
"1739","11","1739"
"1740","22","1740"
"1741","11","1741"
"1742","1","1742"
"1743","11","1743"
"1744","11","1744"
"1745","7","1745"
"1746","6","1746"
"1747","9","1747"
"1748","12","1748"
"1749","12","1749"
"1750","10","1750"
"1751","6","1751"
"1752","24","1752"
"1753","24","1753"
"1754","10","1754"
"1755","17","1755"
"1756","6","1756"
"1757","7","1757"
"1758","11","1758"
"1759","11","1759"
"1760","7","1760"
"1761","12","1761"
"1762","24","1762"
"1763","9","1763"
"1764","12","1764"
"1765","6","1765"
"1766","7","1766"
"1767","7","1767"
"1768","6","1768"
"1769","7","1769"
"1770","11","1770"
"1771","17","1771"
"1772","4","1772"
"1773","7","1773"
"1774","10","1774"
"1775","28","1775"
"1776","6","1776"
"1777","12","1777"
"1778","11","1778"
"1779","7","1779"
"1780","7","1780"
"1781","7","1781"
"1782","11","1782"
"1783","10","1783"
"1784","9","1784"
"1785","9","1785"
"1786","11","1786"
"1787","9","1787"
"1788","25","1788"
"1789","2","1789"
"1790","7","1790"
"1791","11","1791"
"1792","7","1792"
"1793","27","1793"
"1794","11","1794"
"1795","11","1795"
"1796","4","1796"
"1797","7","1797"
"1798","9","1798"
"1799","6","1799"
"1800","7","1800"
"1801","27","1801"
"1802","11","1802"
"1803","7","1803"
"1804","9","1804"
"1805","17","1805"
"1806","9","1806"
"1807","9","1807"
"1808","9","1808"
"1809","19","1809"
"1810","7","1810"
"1811","9","1811"
"1812","11","1812"
"1813","6","1813"
"1814","6","1814"
"1815","6","1815"
"1816","6","1816"
"1817","6","1817"
"1818","9","1818"
"1819","11","1819"
"1820","11","1820"
"1821","1","1821"
"1822","9","1822"
"1823","24","1823"
"1824","7","1824"
"1825","7","1825"
"1826","7","1826"
"1827","11","1827"
"1828","12","1828"
"1829","2","1829"
"1830","6","1830"
"1831","11","1831"
"1832","8","1832"
"1833","6","1833"
"1834","11","1834"
"1835","24","1835"
"1836","6","1836"
"1837","24","1837"
"1838","7","1838"
"1839","11","1839"
"1840","11","1840"
"1841","2","1841"
"1842","9","1842"
"1843","9","1843"
"1844","9","1844"
"1845","7","1845"
"1846","24","1846"
"1847","24","1847"
"1848","24","1848"
"1849","24","1849"
"1850","26","1850"
"1851","8","1851"
"1852","6","1852"
"1853","26","1853"
"1854","1","1854"
"1855","12","1855"
"1856","11","1856"
"1857","28","1857"
"1858","11","1858"
"1859","6","1859"
"1860","11","1860"
"1861","24","1861"
"1862","7","1862"
"1863","19","1863"
"1864","7","1864"
"1865","11","1865"
"1866","11","1866"
"1867","11","1867"
"1868","11","1868"
"1869","11","1869"
"1870","11","1870"
"1871","7","1871"
"1872","11","1872"
"1873","11","1873"
"1874","10","1874"
"1875","9","1875"
"1876","9","1876"
"1877","7","1877"
"1878","11","1878"
"1879","11","1879"
"1880","11","1880"
"1881","17","1881"
"1882","11","1882"
"1883","11","1883"
"1884","10","1884"
"1885","9","1885"
"1886","12","1886"
"1887","11","1887"
"1888","17","1888"
"1889","9","1889"
"1890","10","1890"
"1891","9","1891"
"1892","11","1892"
"1893","6","1893"
"1894","11","1894"
"1895","11","1895"
"1896","4","1896"
"1897","7","1897"
"1898","1","1898"
"1899","7","1899"
"1900","2","1900"
"1901","11","1901"
"1902","11","1902"
"1903","7","1903"
"1904","11","1904"
"1905","7","1905"
"1906","7","1906"
"1907","7","1907"
"1908","7","1908"
"1909","11","1909"
"1910","11","1910"
"1911","11","1911"
"1912","11","1912"
"1913","6","1913"
"1914","7","1914"
"1915","8","1915"
"1916","24","1916"
"1917","24","1917"
"1918","2","1918"
"1919","9","1919"
"1920","2","1920"
"1921","7","1921"
"1922","6","1922"
"1923","7","1923"
"1924","7","1924"
"1925","6","1925"
"1926","11","1926"
"1927","6","1927"
"1928","7","1928"
"1929","6","1929"
"1930","11","1930"
"1931","6","1931"
"1932","6","1932"
"1933","6","1933"
"1934","6","1934"
"1935","6","1935"
"1936","6","1936"
"1937","6","1937"
"1938","6","1938"
"1939","6","1939"
"1940","6","1940"
"1941","6","1941"
"1942","6","1942"
"1943","6","1943"
"1944","6","1944"
"1945","6","1945"
"1946","6","1946"
"1947","6","1947"
"1948","11","1948"
"1949","11","1949"
"1950","9","1950"
"1951","11","1951"
"1952","11","1952"
"1953","22","1953"
"1954","7","1954"
"1955","7","1955"
"1956","24","1956"
"1957","7","1957"
"1958","11","1958"
"1959","11","1959"
"1960","11","1960"
"1961","11","1961"
"1962","11","1962"
"1963","7","1963"
"1964","7","1964"
"1965","11","1965"
"1966","7","1966"
"1967","9","1967"
"1968","9","1968"
"1969","10","1969"
"1970","22","1970"
"1971","11","1971"
"1972","9","1972"
"1973","10","1973"
"1974","9","1974"
"1975","9","1975"
"1976","9","1976"
"1977","9","1977"
"1978","9","1978"
"1979","11","1979"
"1980","7","1980"
"1981","2","1981"
"1982","18","1982"
"1983","9","1983"
"1984","11","1984"
"1985","11","1985"
"1986","19","1986"
"1987","8","1987"
"1988","7","1988"
"1989","11","1989"
"1990","11","1990"
"1991","7","1991"
"1992","11","1992"
"1993","11","1993"
"1994","12","1994"
"1995","11","1995"
"1996","22","1996"
"1997","12","1997"
"1998","22","1998"
"1999","6","1999"
"2000","2","2000"
"2001","7","2001"
"2002","7","2002"
"2003","12","2003"
"2004","10","2004"
"2005","11","2005"
"2006","11","2006"
"2007","19","2007"
"2008","11","2008"
"2009","24","2009"
"2010","6","2010"
"2011","11","2011"
"2012","28","2012"
"2013","11","2013"
"2014","24","2014"
"2015","6","2015"
"2016","7","2016"
"2017","11","2017"
"2018","11","2018"
"2019","10","2019"
"2020","7","2020"
"2021","2","2021"
"2022","7","2022"
"2023","11","2023"
"2024","11","2024"
"2025","24","2025"
"2026","24","2026"
"2027","11","2027"
"2028","11","2028"
"2029","7","2029"
"2030","17","2030"
"2031","19","2031"
"2032","12","2032"
"2033","9","2033"
"2034","7","2034"
"2035","11","2035"
"2036","10","2036"
"2037","7","2037"
"2038","9","2038"
"2039","7","2039"
"2040","7","2040"
"2041","9","2041"
"2042","9","2042"
"2043","7","2043"
"2044","9","2044"
"2045","9","2045"
"2046","4","2046"
"2047","4","2047"
"2048","9","2048"
"2049","6","2049"
"2050","2","2050"
"2051","12","2051"
"2052","24","2052"
"2053","10","2053"
"2054","6","2054"
"2055","6","2055"
"2056","7","2056"
"2057","10","2057"
"2058","7","2058"
"2059","22","2059"
"2060","9","2060"
"2061","10","2061"
"2062","9","2062"
"2063","7","2063"
"2064","9","2064"
"2065","7","2065"
"2066","7","2066"
"2067","6","2067"
"2068","10","2068"
"2069","6","2069"
"2070","12","2070"
"2071","6","2071"
"2072","25","2072"
"2073","6","2073"
"2074","9","2074"
"2075","22","2075"
"2076","24","2076"
"2077","19","2077"
"2078","7","2078"
"2079","7","2079"
"2080","9","2080"
"2081","24","2081"
"2082","24","2082"
"2083","11","2083"
"2084","2","2084"
"2085","7","2085"
"2086","7","2086"
"2087","7","2087"
"2088","7","2088"
"2089","7","2089"
"2090","6","2090"
"2091","24","2091"
"2092","7","2092"
"2093","11","2093"
"2094","12","2094"
"2095","24","2095"
"2096","11","2096"
"2097","17","2097"
"2098","7","2098"
"2099","12","2099"
"2100","6","2100"
"2101","24","2101"
"2102","24","2102"
"2103","17","2103"
"2104","24","2104"
"2105","11","2105"
"2106","11","2106"
"2107","10","2107"
"2108","7","2108"
"2109","7","2109"
"2110","7","2110"
"2111","7","2111"
"2112","7","2112"
"2113","10","2113"
"2114","11","2114"
"2115","17","2115"
"2116","4","2116"
"2117","11","2117"
"2118","6","2118"
"2119","9","2119"
"2120","7","2120"
"2121","18","2121"
"2122","7","2122"
"2123","4","2123"
"2124","7","2124"
"2125","6","2125"
"2126","6","2126"
"2127","9","2127"
"2128","10","2128"
"2129","24","2129"
"2130","9","2130"
"2131","4","2131"
"2132","7","2132"
"2133","7","2133"
"2134","12","2134"
"2135","11","2135"
"2136","9","2136"
"2137","6","2137"
"2138","7","2138"
"2139","4","2139"
"2140","7","2140"
"2141","24","2141"
"2142","7","2142"
"2143","11","2143"
"2144","7","2144"
"2145","7","2145"
"2146","7","2146"
"2147","9","2147"
"2148","9","2148"
"2149","10","2149"
"2150","11","2150"
"2151","11","2151"
"2152","11","2152"
"2153","6","2153"
"2154","9","2154"
"2155","7","2155"
"2156","2","2156"
"2157","10","2157"
"2158","19","2158"
"2159","7","2159"
"2160","24","2160"
"2161","6","2161"
"2162","6","2162"
"2163","24","2163"
"2164","11","2164"
"2165","11","2165"
"2166","6","2166"
"2167","11","2167"
"2168","11","2168"
"2169","12","2169"
"2170","11","2170"
"2171","7","2171"
"2172","4","2172"
"2173","11","2173"
"2174","6","2174"
"2175","7","2175"
"2176","6","2176"
"2177","11","2177"
"2178","7","2178"
"2179","6","2179"
"2180","7","2180"
"2181","6","2181"
"2182","10","2182"
"2183","22","2183"
"2184","7","2184"
"2185","11","2185"
"2186","7","2186"
"2187","6","2187"
"2188","24","2188"
"2189","22","2189"
"2190","6","2190"
"2191","6","2191"
"2192","11","2192"
"2193","10","2193"
"2194","11","2194"
"2195","17","2195"
"2196","17","2196"
"2197","9","2197"
"2198","9","2198"
"2199","7","2199"
"2200","7","2200"
"2201","9","2201"
"2202","12","2202"
"2203","2","2203"
"2204","11","2204"
"2205","24","2205"
"2206","11","2206"
"2207","11","2207"
"2208","19","2208"
"2209","17","2209"
"2210","11","2210"
"2211","24","2211"
"2212","4","2212"
"2213","11","2213"
"2214","4","2214"
"2215","6","2215"
"2216","24","2216"
"2217","6","2217"
"2218","19","2218"
"2219","6","2219"
"2220","6","2220"
"2221","27","2221"
"2222","6","2222"
"2223","17","2223"
"2224","7","2224"
"2225","5","2225"
"2226","6","2226"
"2227","6","2227"
"2228","7","2228"
"2229","7","2229"
"2230","11","2230"
"2231","6","2231"
"2232","11","2232"
"2233","4","2233"
"2234","7","2234"
"2235","1","2235"
"2236","6","2236"
"2237","12","2237"
"2238","7","2238"
"2239","7","2239"
"2240","11","2240"
"2241","6","2241"
"2242","24","2242"
"2243","22","2243"
"2244","7","2244"
"2245","7","2245"
"2246","4","2246"
"2247","7","2247"
"2248","6","2248"
"2249","7","2249"
"2250","11","2250"
"2251","7","2251"
"2252","11","2252"
"2253","25","2253"
"2254","7","2254"
"2255","24","2255"
"2256","4","2256"
"2257","6","2257"
"2258","7","2258"
"2259","7","2259"
"2260","7","2260"
"2261","27","2261"
"2262","11","2262"
"2263","4","2263"
"2264","4","2264"
"2265","11","2265"
"2266","7","2266"
"2267","11","2267"
"2268","24","2268"
"2269","11","2269"
"2270","19","2270"
"2271","23","2271"
"2272","4","2272"
"2273","24","2273"
"2274","7","2274"
"2275","11","2275"
"2276","6","2276"
"2277","28","2277"
"2278","11","2278"
"2279","6","2279"
"2280","11","2280"
"2281","7","2281"
"2282","14","2282"
"2283","6","2283"
"2284","11","2284"
"2285","11","2285"
"2286","11","2286"
"2287","4","2287"
"2288","18","2288"
"2289","19","2289"
"2290","7","2290"
"2291","7","2291"
"2292","7","2292"
"2293","4","2293"
"2294","27","2294"
"2295","11","2295"
"2296","11","2296"
"2297","6","2297"
"2298","11","2298"
"2299","22","2299"
"2300","11","2300"
"2301","7","2301"
"2302","4","2302"
"2303","11","2303"
"2304","6","2304"
"2305","24","2305"
"2306","11","2306"
"2307","6","2307"
"2308","6","2308"
"2309","11","2309"
"2310","7","2310"
"2311","11","2311"
"2312","4","2312"
"2313","7","2313"
"2314","6","2314"
"2315","22","2315"
"2316","6","2316"
"2317","7","2317"
"2318","7","2318"
"2319","11","2319"
"2320","4","2320"
"2321","19","2321"
"2322","18","2322"
"2323","24","2323"
"2324","7","2324"
"2325","7","2325"
"2326","6","2326"
"2327","28","2327"
"2328","6","2328"
"2329","11","2329"
"2330","11","2330"
"2331","6","2331"
"2332","7","2332"
"2333","11","2333"
"2334","9","2334"
"2335","11","2335"
"2336","27","2336"
"2337","6","2337"
"2338","7","2338"
"2339","11","2339"
"2340","18","2340"
"2341","7","2341"
"2342","27","2342"
"2343","18","2343"
"2344","11","2344"
"2345","7","2345"
"2346","9","2346"
"2347","11","2347"
"2348","6","2348"
"2349","9","2349"
"2350","10","2350"
"2351","6","2351"
"2352","10","2352"
"2353","11","2353"
"2354","28","2354"
"2355","25","2355"
"2356","11","2356"
"2357","11","2357"
"2358","24","2358"
"2359","10","2359"
"2360","11","2360"
"2361","11","2361"
"2362","7","2362"
"2363","24","2363"
"2364","11","2364"
"2365","4","2365"
"2366","7","2366"
"2367","10","2367"
"2368","7","2368"
"2369","11","2369"
"2370","9","2370"
"2371","6","2371"
"2372","9","2372"
"2373","10","2373"
"2374","11","2374"
"2375","6","2375"
"2376","9","2376"
"2377","10","2377"
"2378","9","2378"
"2379","6","2379"
"2380","17","2380"
"2381","9","2381"
"2382","9","2382"
"2383","7","2383"
"2384","24","2384"
"2385","11","2385"
"2386","7","2386"
"2387","24","2387"
"2388","19","2388"
"2389","4","2389"
"2390","11","2390"
"2391","24","2391"
"2392","9","2392"
"2393","11","2393"
"2394","9","2394"
"2395","9","2395"
"2396","9","2396"
"2397","11","2397"
"2398","9","2398"
"2399","9","2399"
"2400","11","2400"
"2401","11","2401"
"2402","7","2402"
"2403","11","2403"
"2404","11","2404"
"2405","11","2405"
"2406","9","2406"
"2407","9","2407"
"2408","9","2408"
"2409","17","2409"
"2410","9","2410"
"2411","17","2411"
"2412","11","2412"
"2413","11","2413"
"2414","7","2414"
"2415","24","2415"
"2416","11","2416"
"2417","9","2417"
"2418","11","2418"
"2419","11","2419"
"2420","7","2420"
"2421","11","2421"
"2422","9","2422"
"2423","8","2423"
"2424","2","2424"
"2425","6","2425"
"2426","22","2426"
"2427","7","2427"
"2428","6","2428"
"2429","6","2429"
"2430","11","2430"
"2431","6","2431"
"2432","7","2432"
"2433","6","2433"
"2434","7","2434"
"2435","11","2435"
"2436","11","2436"
"2437","6","2437"
"2438","4","2438"
"2439","17","2439"
"2440","11","2440"
"2441","9","2441"
"2442","9","2442"
"2443","26","2443"
"2444","11","2444"
"2445","10","2445"
"2446","9","2446"
"2447","11","2447"
"2448","24","2448"
"2449","11","2449"
"2450","9","2450"
"2451","4","2451"
"2452","28","2452"
"2453","11","2453"
"2454","11","2454"
"2455","7","2455"
"2456","7","2456"
"2457","10","2457"
"2458","11","2458"
"2459","11","2459"
"2460","11","2460"
"2461","9","2461"
"2462","9","2462"
"2463","11","2463"
"2464","7","2464"
"2465","18","2465"
"2466","9","2466"
"2467","11","2467"
"2468","9","2468"
"2469","7","2469"
"2470","6","2470"
"2471","9","2471"
"2472","15","2472"
"2473","10","2473"
"2474","19","2474"
"2475","10","2475"
"2476","28","2476"
"2477","7","2477"
"2478","7","2478"
"2479","7","2479"
"2480","9","2480"
"2481","9","2481"
"2482","9","2482"
"2483","11","2483"
"2484","6","2484"
"2485","6","2485"
"2486","7","2486"
"2487","11","2487"
"2488","7","2488"
"2489","11","2489"
"2490","11","2490"
"2491","9","2491"
"2492","7","2492"
"2493","7","2493"
"2494","5","2494"
"2495","6","2495"
"2496","7","2496"
"2497","28","2497"
"2498","7","2498"
"2499","24","2499"
"2500","11","2500"
"2501","10","2501"
"2502","9","2502"
"2503","11","2503"
"2504","7","2504"
"2505","9","2505"
"2506","8","2506"
"2507","4","2507"
"2508","11","2508"
"2509","7","2509"
"2510","5","2510"
"2511","7","2511"
"2512","6","2512"
"2513","11","2513"
"2514","11","2514"
"2515","7","2515"
"2516","6","2516"
"2517","25","2517"
"2518","11","2518"
"2519","6","2519"
"2520","7","2520"
"2521","11","2521"
"2522","9","2522"
"2523","11","2523"
"2524","7","2524"
"2525","4","2525"
"2526","17","2526"
"2527","11","2527"
"2528","6","2528"
"2529","11","2529"
"2530","11","2530"
"2531","9","2531"
"2532","9","2532"
"2533","7","2533"
"2534","8","2534"
"2535","9","2535"
"2536","9","2536"
"2537","7","2537"
"2538","11","2538"
"2539","7","2539"
"2540","19","2540"
"2541","4","2541"
"2542","9","2542"
"2543","10","2543"
"2544","4","2544"
"2545","9","2545"
"2546","11","2546"
"2547","9","2547"
"2548","7","2548"
"2549","7","2549"
"2550","11","2550"
"2551","4","2551"
"2552","19","2552"
"2553","9","2553"
"2554","9","2554"
"2555","7","2555"
"2556","9","2556"
"2557","10","2557"
"2558","7","2558"
"2559","11","2559"
"2560","25","2560"
"2561","11","2561"
"2562","6","2562"
"2563","9","2563"
"2564","6","2564"
"2565","17","2565"
"2566","10","2566"
"2567","9","2567"
"2568","1","2568"
"2569","7","2569"
"2570","11","2570"
"2571","9","2571"
"2572","10","2572"
"2573","10","2573"
"2574","11","2574"
"2575","11","2575"
"2576","10","2576"
"2577","7","2577"
"2578","11","2578"
"2579","11","2579"
"2580","10","2580"
"2581","7","2581"
"2582","9","2582"
"2583","9","2583"
"2584","10","2584"
"2585","10","2585"
"2586","6","2586"
"2587","9","2587"
"2588","9","2588"
"2589","11","2589"
"2590","9","2590"
"2591","19","2591"
"2592","9","2592"
"2593","9","2593"
"2594","6","2594"
"2595","11","2595"
"2596","24","2596"
"2597","24","2597"
"2598","11","2598"
"2599","6","2599"
"2600","11","2600"
"2601","19","2601"
"2602","6","2602"
"2603","6","2603"
"2604","11","2604"
"2605","6","2605"
"2606","11","2606"
"2607","9","2607"
"2608","6","2608"
"2609","7","2609"
"2610","11","2610"
"2611","7","2611"
"2612","7","2612"
"2613","7","2613"
"2614","6","2614"
"2615","7","2615"
"2616","11","2616"
"2617","19","2617"
"2618","6","2618"
"2619","7","2619"
"2620","7","2620"
"2621","17","2621"
"2622","6","2622"
"2623","9","2623"
"2624","11","2624"
"2625","9","2625"
"2626","11","2626"
"2627","11","2627"
"2628","11","2628"
"2629","7","2629"
"2630","24","2630"
"2631","10","2631"
"2632","6","2632"
"2633","6","2633"
"2634","7","2634"
"2635","7","2635"
"2636","11","2636"
"2637","9","2637"
"2638","4","2638"
"2639","7","2639"
"2640","11","2640"
"2641","9","2641"
"2642","10","2642"
"2643","9","2643"
"2644","9","2644"
"2645","10","2645"
"2646","7","2646"
"2647","10","2647"
"2648","11","2648"
"2649","9","2649"
"2650","11","2650"
"2651","7","2651"
"2652","11","2652"
"2653","22","2653"
"2654","6","2654"
"2655","19","2655"
"2656","6","2656"
"2657","11","2657"
"2658","11","2658"
"2659","17","2659"
"2660","7","2660"
"2661","9","2661"
"2662","7","2662"
"2663","6","2663"
"2664","11","2664"
"2665","6","2665"
"2666","11","2666"
"2667","9","2667"
"2668","7","2668"
"2669","10","2669"
"2670","10","2670"
"2671","11","2671"
"2672","19","2672"
"2673","9","2673"
"2674","11","2674"
"2675","9","2675"
"2676","11","2676"
"2677","11","2677"
"2678","7","2678"
"2679","7","2679"
"2680","9","2680"
"2681","24","2681"
"2682","9","2682"
"2683","11","2683"
"2684","11","2684"
"2685","7","2685"
"2686","11","2686"
"2687","9","2687"
"2688","9","2688"
"2689","2","2689"
"2690","7","2690"
"2691","7","2691"
"2692","11","2692"
"2693","24","2693"
"2694","6","2694"
"2695","9","2695"
"2696","10","2696"
"2697","9","2697"
"2698","11","2698"
"2699","9","2699"
"2700","7","2700"
"2701","7","2701"
"2702","11","2702"
"2703","10","2703"
"2704","10","2704"
"2705","10","2705"
"2706","10","2706"
"2707","10","2707"
"2708","10","2708"
"2709","10","2709"
"2710","11","2710"
"2711","11","2711"
"2712","27","2712"
"2713","7","2713"
"2714","9","2714"
"2715","9","2715"
"2716","7","2716"
"2717","7","2717"
"2718","9","2718"
"2719","10","2719"
"2720","10","2720"
"2721","11","2721"
"2722","7","2722"
"2723","8","2723"
"2724","11","2724"
"2725","22","2725"
"2726","9","2726"
"2727","9","2727"
"2728","11","2728"
"2729","9","2729"
"2730","10","2730"
"2731","9","2731"
"2732","12","2732"
"2733","9","2733"
"2734","8","2734"
"2735","9","2735"
"2736","9","2736"
"2737","7","2737"
"2738","9","2738"
"2739","7","2739"
"2740","6","2740"
"2741","7","2741"
"2742","10","2742"
"2743","11","2743"
"2744","7","2744"
"2745","7","2745"
"2746","11","2746"
"2747","8","2747"
"2748","24","2748"
"2749","10","2749"
"2750","7","2750"
"2751","11","2751"
"2752","4","2752"
"2753","11","2753"
"2754","12","2754"
"2755","9","2755"
"2756","12","2756"
"2757","7","2757"
"2758","7","2758"
"2759","9","2759"
"2760","6","2760"
"2761","10","2761"
"2762","7","2762"
"2763","10","2763"
"2764","10","2764"
"2765","11","2765"
"2766","9","2766"
"2767","22","2767"
"2768","17","2768"
"2769","11","2769"
"2770","10","2770"
"2771","24","2771"
"2772","7","2772"
"2773","11","2773"
"2774","11","2774"
"2775","11","2775"
"2776","7","2776"
"2777","9","2777"
"2778","9","2778"
"2779","9","2779"
"2780","7","2780"
"2781","10","2781"
"2782","4","2782"
"2783","11","2783"
"2784","7","2784"
"2785","7","2785"
"2786","9","2786"
"2787","11","2787"
"2788","11","2788"
"2789","11","2789"
"2790","10","2790"
"2791","7","2791"
"2792","28","2792"
"2793","4","2793"
"2794","6","2794"
"2795","7","2795"
"2796","11","2796"
"2797","1","2797"
"2798","6","2798"
"2799","9","2799"
"2800","9","2800"
"2801","5","2801"
"2802","9","2802"
"2803","11","2803"
"2804","11","2804"
"2805","9","2805"
"2806","9","2806"
"2807","7","2807"
"2808","9","2808"
"2809","7","2809"
"2810","11","2810"
"2811","11","2811"
"2812","7","2812"
"2813","11","2813"
"2814","11","2814"
"2815","11","2815"
"2816","24","2816"
"2817","7","2817"
"2818","11","2818"
"2819","2","2819"
"2820","6","2820"
"2821","24","2821"
"2822","17","2822"
"2823","7","2823"
"2824","6","2824"
"2825","17","2825"
"2826","17","2826"
"2827","7","2827"
"2828","9","2828"
"2829","7","2829"
"2830","24","2830"
"2831","19","2831"
"2832","12","2832"
"2833","11","2833"
"2834","6","2834"
"2835","11","2835"
"2836","11","2836"
"2837","11","2837"
"2838","6","2838"
"2839","6","2839"
"2840","7","2840"
"2841","9","2841"
"2842","9","2842"
"2843","7","2843"
"2844","24","2844"
"2845","11","2845"
"2846","7","2846"
"2847","7","2847"
"2848","24","2848"
"2849","9","2849"
"2850","11","2850"
"2851","2","2851"
"2852","12","2852"
"2853","24","2853"
"2854","18","2854"
"2855","24","2855"
"2856","7","2856"
"2857","7","2857"
"2858","10","2858"
"2859","9","2859"
"2860","24","2860"
"2861","9","2861"
"2862","7","2862"
"2863","9","2863"
"2864","6","2864"
"2865","7","2865"
"2866","7","2866"
"2867","1","2867"
"2868","26","2868"
"2869","7","2869"
"2870","7","2870"
"2871","2","2871"
"2872","27","2872"
"2873","10","2873"
"2874","22","2874"
"2875","7","2875"
"2876","11","2876"
"2877","7","2877"
"2878","17","2878"
"2879","6","2879"
"2880","17","2880"
"2881","26","2881"
"2882","9","2882"
"2883","9","2883"
"2884","19","2884"
"2885","17","2885"
"2886","11","2886"
"2887","11","2887"
"2888","4","2888"
"2889","7","2889"
"2890","4","2890"
"2891","17","2891"
"2892","7","2892"
"2893","10","2893"
"2894","11","2894"
"2895","24","2895"
"2896","9","2896"
"2897","11","2897"
"2898","7","2898"
"2899","11","2899"
"2900","11","2900"
"2901","11","2901"
"2902","7","2902"
"2903","7","2903"
"2904","10","2904"
"2905","11","2905"
"2906","11","2906"
"2907","11","2907"
"2908","24","2908"
"2909","11","2909"
"2910","7","2910"
"2911","11","2911"
"2912","9","2912"
"2913","17","2913"
"2914","6","2914"
"2915","24","2915"
"2916","4","2916"
"2917","11","2917"
"2918","7","2918"
"2919","10","2919"
"2920","7","2920"
"2921","11","2921"
"2922","11","2922"
"2923","24","2923"
"2924","11","2924"
"2925","11","2925"
"2926","24","2926"
"2927","7","2927"
"2928","9","2928"
"2929","6","2929"
"2930","7","2930"
"2931","7","2931"
"2932","9","2932"
"2933","9","2933"
"2934","7","2934"
"2935","12","2935"
"2936","17","2936"
"2937","11","2937"
"2938","5","2938"
"2939","9","2939"
"2940","7","2940"
"2941","11","2941"
"2942","9","2942"
"2943","9","2943"
"2944","10","2944"
"2945","11","2945"
"2946","9","2946"
"2947","11","2947"
"2948","7","2948"
"2949","26","2949"
"2950","11","2950"
"2951","9","2951"
"2952","11","2952"
"2953","7","2953"
"2954","7","2954"
"2955","7","2955"
"2956","7","2956"
"2957","12","2957"
"2958","7","2958"
"2959","11","2959"
"2960","11","2960"
"2961","11","2961"
"2962","11","2962"
"2963","11","2963"
"2964","11","2964"
"2965","11","2965"
"2966","7","2966"
"2967","6","2967"
"2968","11","2968"
"2969","6","2969"
"2970","11","2970"
"2971","19","2971"
"2972","11","2972"
"2973","7","2973"
"2974","11","2974"
"2975","7","2975"
"2976","11","2976"
"2977","11","2977"
"2978","11","2978"
"2979","7","2979"
"2980","7","2980"
"2981","9","2981"
"2982","1","2982"
"2983","9","2983"
"2984","7","2984"
"2985","18","2985"
"2986","11","2986"
"2987","9","2987"
"2988","12","2988"
"2989","6","2989"
"2990","11","2990"
"2991","11","2991"
"2992","9","2992"
"2993","7","2993"
"2994","11","2994"
